Name,Code,Changes,lat,lon,terminal lat,terminal lon,linear distance,Journey time,fare,company,fare type,route code,cost per km
Bamber Bridge,BMB,1.0,53.7268691714662,-2.6607753764786,51.51349214773037,-0.11436054290620458,300.6327861098215,180.0,179.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.5970739330288096
Bamford,BAM,1.0,53.3390008432273,-1.68908191470249,51.51349214773037,-0.11436054290620458,229.6335101788919,176.0,100.5,EAST MIDLANDS TRAINS,ANYTIME S,129.0,0.4376538943367075
Banavie,BNV,2.0,56.8433146084024,-5.09542698683765,51.51349214773037,-0.11436054290620458,676.1422675351942,592.0,213.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.3150224593656439
Banbury,BAN,0.0,52.0603086671337,-1.32813289497966,51.51349214773037,-0.11436054290620458,103.51791334089012,59.0,41.3,CHILTERN RAILWAYS,ANYTIME DAY S,0.0,0.39896476529619423
Bangor (Gwynedd),BNG,0.0,53.2222875881889,-4.1358808597691,51.51349214773037,-0.11436054290620458,333.3683194548606,200.0,166.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.4979477362199591
Bank Hall,BAH,2.0,53.4374965462522,-2.98751189569183,51.51349214773037,-0.11436054290620458,289.6947613381969,184.0,162.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.560935238350042
Banstead,BAD,0.0,51.3293474848423,-0.213158931277083,51.51349214773037,-0.11436054290620458,21.609199583113952,57.0,7.4,ATOC,ANYTIME DAY S,0.0,0.34244674225613486
Barassie,BSS,1.0,55.5610644543682,-4.65113966824502,51.51349214773037,-0.11436054290620458,541.4170215331553,361.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3444664511505003
Barbican,ZBB,0.0,nan,nan,51.51349214773037,-0.11436054290620458,-999.0,4.0,4.9,ATOC,ANYTIME DAY S,1000.0,-999.0
Bardon Mill,BLL,1.0,54.9744957852522,-2.34650475516335,51.51349214773037,-0.11436054290620458,412.9431557974552,270.0,160.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.38867335066990133
Bare Lane,BAR,1.0,54.0745443408907,-2.83533086719705,51.51349214773037,-0.11436054290620458,338.93274581194163,186.0,180.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5310788120185761
Bargeddie,BGI,1.0,55.8512961462984,-4.07380825280165,51.51349214773037,-0.11436054290620458,548.907736048669,331.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.33976566142522713
Bargoed,BGD,1.0,51.6923127611933,-3.22968013064506,51.51349214773037,-0.11436054290620458,216.74012240292095,185.0,121.0,GWR,ANYTIME S,0.0,0.5582722693819486
Barking,BKG,0.0,51.5394928787692,0.0809024258638578,51.51349214773037,-0.11436054290620458,13.85661752179124,15.0,5.9,ATOC,ANYTIME DAY S,0.0,0.42578933789011086
Barlaston,BRT,2.0,nan,nan,51.51349214773037,-0.11436054290620458,-999.0,144.0,145.0,VIRGIN WEST COAST,ANYTIME S,0.0,-999.0
Barming,BMG,0.0,51.2848926922128,0.478958086821072,51.51349214773037,-0.11436054290620458,48.49514372389691,65.0,21.0,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,130.0,0.43303305006294573
Barmouth,BRM,1.0,52.7228954666472,-4.05659664341287,51.51349214773037,-0.11436054290620458,301.64860216154295,315.0,179.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5934057002662306
Barnehurst,BNH,0.0,51.4649571594916,0.159646215915891,51.51349214773037,-0.11436054290620458,19.782877055237083,40.0,7.4,ATOC,ANYTIME DAY S,0.0,0.37406085976968717
Barnes,BNS,0.0,51.4670847781107,-0.242164290131055,51.51349214773037,-0.11436054290620458,10.26903808610091,57.0,4.6,ATOC,ANYTIME DAY S,0.0,0.4479484798314339
Barnes Bridge,BNI,0.0,51.4720072305495,-0.252630234454485,51.51349214773037,-0.11436054290620458,10.654640291180659,63.0,4.6,ATOC,ANYTIME DAY S,0.0,0.4317367714241497
Barnetby,BTB,1.0,53.575120046432,-0.409679706265516,51.51349214773037,-0.11436054290620458,230.28569535404384,154.0,113.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.49286604548104396
Barnham,BAA,0.0,50.8309058508596,-0.639679954401345,51.51349214773037,-0.11436054290620458,84.35874946983654,84.0,33.4,SOUTHERN,ANYTIME DAY S,0.0,0.3959281071602722
Barnhill,BNL,2.0,55.8774948886876,-4.22300584363342,51.51349214773037,-0.11436054290620458,556.1583843276915,319.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.33533612951902064
Barnsley,BNY,1.0,53.5543015489003,-1.47716484028851,51.51349214773037,-0.11436054290620458,245.19147170388808,173.0,132.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.540393999347649
Barnstaple,BNP,1.0,51.0739744679973,-4.06311775092404,51.51349214773037,-0.11436054290620458,279.7099508320077,213.0,133.0,GWR,ANYTIME S,0.0,0.4754925579314806
Barnt Green,BTG,1.0,52.3610898378667,-1.99246673824797,51.51349214773037,-0.11436054290620458,159.9218211517906,134.0,93.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.5846606756138302
Barrhead,BRR,1.0,55.8037583421428,-4.39728431394783,51.51349214773037,-0.11436054290620458,554.8962274289559,312.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3360988789996376
Barrhill,BRL,1.0,55.0970106102442,-4.78178229089313,51.51349214773037,-0.11436054290620458,505.5966582794282,459.0,201.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3985390265151574
Barrow Haven,BAV,2.0,53.697419946542,-0.392955239385703,51.51349214773037,-0.11436054290620458,243.75611601282978,216.0,113.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.46562934237935627
Barrow-in-Furness,BIF,1.0,54.1190037011827,-3.22612090695349,51.51349214773037,-0.11436054290620458,357.8162240704332,262.0,185.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5170251865482328
Barrow-Upon-Soar,BWS,1.0,52.7493358553102,-1.14484305880024,51.51349214773037,-0.11436054290620458,154.55626109682112,88.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0,0.5790771552369082
Barry,BRY,1.0,51.3967862682376,-3.28498495899336,51.51349214773037,-0.11436054290620458,220.7506563710114,170.0,121.0,GWR,ANYTIME S,0.0,0.5481297405369324
Barry Docks,BYD,1.0,51.4024452836283,-3.26070393235989,51.51349214773037,-0.11436054290620458,219.01635770617136,167.0,121.0,GWR,ANYTIME S,0.0,0.5524701500256504
Barry Island,BYI,1.0,51.3924170726249,-3.27336400852697,51.51349214773037,-0.11436054290620458,219.98416878029008,190.0,121.0,GWR,ANYTIME S,0.0,0.5500395808975197
Barry Links,BYL,1.0,56.4931516826701,-2.74544214683501,51.51349214773037,-0.11436054290620458,580.378477427832,513.0,179.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.3084194313912304
Barton-on-Humber,BAU,2.0,53.6889177395454,-0.44343673614012,51.51349214773037,-0.11436054290620458,243.10241740165728,221.0,113.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.466881412423282
Basildon,BSO,0.0,51.5681040297501,0.456788850539816,51.51349214773037,-0.11436054290620458,40.088513205048756,33.0,10.1,C2C,ANYTIME DAY S,0.0,0.2519424940590714
Basingstoke,BSK,0.0,51.2683569850094,-1.08726383162934,51.51349214773037,-0.11436054290620458,73.00478145913044,74.0,26.2,GWR,ANYTIME DAY S,0.0,0.35888060311045916
Bat & Ball,BBL,0.0,51.2897587469008,0.194227480292899,51.51349214773037,-0.11436054290620458,32.87476813915339,64.0,12.9,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,130.0,0.39239820476897236
Bath Spa,BTH,0.0,51.3776883852266,-2.3570184714201,51.51349214773037,-0.11436054290620458,156.64078423923607,91.0,101.5,GWR,ANYTIME S,0.0,0.6479793911461779
Bathgate,BHG,1.0,55.8971563834902,-3.63609679157923,51.51349214773037,-0.11436054290620458,540.3230059440099,328.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.29889528712152447
Batley,BTL,1.0,53.7099423400798,-1.6229526318262,51.51349214773037,-0.11436054290620458,264.90523955290496,164.0,132.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.5001788572533615
Battersby,BTT,2.0,54.457680170473,-1.09297186288525,51.51349214773037,-0.11436054290620458,334.16440692940165,242.0,156.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4683323440639909
Battersea Park,BAK,0.0,51.4769582891996,-0.147533519657093,51.51349214773037,-0.11436054290620458,4.67215411091702,4.0,3.6,ATOC,ANYTIME DAY S,0.0,0.7705225286957444
Battle,BAT,0.0,50.9129130238687,0.494702777064857,51.51349214773037,-0.11436054290620458,79.21796577648661,91.0,30.3,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,0.0,0.3824889935383018
Battlesbridge,BLB,1.0,51.624822766888,0.56528550890708,51.51349214773037,-0.11436054290620458,48.72403666452253,57.0,17.5,GREATER ANGLIA,ANYTIME DAY S,0.0,0.35916564385853295
Bayford,BAY,0.0,51.7577148923117,-0.0956100209046352,51.51349214773037,-0.11436054290620458,27.203317628746806,48.0,9.8,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,790.0,0.36025017734028
Beaconsfield,BCF,0.0,51.6112905925788,-0.643822282354315,51.51349214773037,-0.11436054290620458,38.2941626851562,36.0,12.6,CHILTERN RAILWAYS,ANYTIME DAY S,1000.0,0.32903187108681925
Bearley,BER,0.0,52.2444115945748,-1.75025547969474,51.51349214773037,-0.11436054290620458,138.93520418760158,114.0,80.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5758079852243749
Bearsden,BRN,1.0,55.9171345827093,-4.3320211452141,51.51349214773037,-0.11436054290620458,563.4598296039802,336.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.33099076491589274
Bearsted,BSD,0.0,51.2758187894535,0.577580355704965,51.51349214773037,-0.11436054290620458,54.940896524661234,75.0,24.0,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,921.0,0.436833060946269
Beasdale,BSL,2.0,56.8995610683265,-5.76380325043513,51.51349214773037,-0.11436054290620458,703.2469478873893,645.0,222.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.3156785829883883
Beaulieu Road,BEU,0.0,50.8550493435382,-1.50474962699015,51.51349214773037,-0.11436054290620458,121.72048483944972,116.0,45.7,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.3754503612130584
Beauly,BEL,1.0,57.4782879378611,-4.46986686037102,51.51349214773037,-0.11436054290620458,721.0890033623316,501.0,183.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.2544762146480761
Bebington,BEB,1.0,53.3576570664328,-3.00363517233964,51.51349214773037,-0.11436054290620458,284.0729043709984,161.0,165.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5808368114704473
Beccles,BCC,1.0,52.4585181871493,1.5694932615698,51.51349214773037,-0.11436054290620458,156.32020043622163,172.0,60.9,GREATER ANGLIA,ANYTIME S,0.0,0.3895849661787447
Beckenham Hill,BEC,0.0,51.4245808668055,-0.0159511139458484,51.51349214773037,-0.11436054290620458,12.025534636578305,29.0,5.5,ATOC,ANYTIME DAY S,0.0,0.45736012295624195
Beckenham Junction,BKJ,0.0,51.4111718661491,-0.0260225635677561,51.51349214773037,-0.11436054290620458,12.933795921430772,24.0,5.5,ATOC,ANYTIME DAY S,0.0,0.42524252225804215
Bedford,BDM,0.0,52.1361864656103,-0.479442379912954,51.51349214773037,-0.11436054290620458,73.71385779983801,75.0,27.3,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.3703509871119511
Bedford St Johns,BSJ,1.0,52.1294772366621,-0.467501028060375,51.51349214773037,-0.11436054290620458,72.73353862313458,108.0,27.3,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.37534266195205584
Bedhampton,BDH,0.0,50.8539566355958,-0.99582843515536,51.51349214773037,-0.11436054290620458,95.82315713814816,101.0,36.1,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.3767356563711908
Bedminster,BMT,1.0,51.4400904239394,-2.59414932604792,51.51349214773037,-0.11436054290620458,172.4704132650322,124.0,109.0,GWR,ANYTIME S,0.0,0.6319924556132515
Bedworth,BEH,1.0,52.4792974206142,-1.46739223305473,51.51349214773037,-0.11436054290620458,142.06654714797787,116.0,80.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5631163817662946
Bedwyn,BDW,0.0,51.3796409426581,-1.59878627020561,51.51349214773037,-0.11436054290620458,104.26682306101331,83.0,35.4,GWR,ANYTIME DAY S,0.0,0.33951355724423626
Beeston,BEE,0.0,52.9207551214346,-1.20765801407939,51.51349214773037,-0.11436054290620458,173.49757226153017,109.0,92.0,EAST MIDLANDS TRAINS,ANYTIME S,0.0,0.5302667858736331
Bekesbourne,BKS,0.0,51.2613539349877,1.13670763163281,51.51349214773037,-0.11436054290620458,91.49365633498617,100.0,33.6,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,131.0,0.36723857528417225
Belle Vue,BLV,1.0,53.4623764935822,-2.18050724055323,51.51349214773037,-0.11436054290620458,258.29431744924926,146.0,175.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.6775216804155388
Bellgrove,BLG,1.0,55.8567093051092,-4.22437490020632,51.51349214773037,-0.11436054290620458,554.2173449308702,401.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3365105796594347
Bellingham,BGM,0.0,51.4329113825773,-0.0193308081217253,51.51349214773037,-0.11436054290620458,11.134249535196853,27.0,4.6,ATOC,ANYTIME DAY S,0.0,0.41313965395321745
Bellshill,BLH,1.0,55.8170682424416,-4.02449996284266,51.51349214773037,-0.11436054290620458,544.0625391987761,281.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.34279147444088454
Belmont,BLM,0.0,51.3438134158344,-0.198855124360003,51.51349214773037,-0.11436054290620458,19.771359089078498,54.0,6.6,ATOC,ANYTIME DAY S,0.0,0.33381620202557416
Belper,BLP,1.0,53.0237591485711,-1.48251049959613,51.51349214773037,-0.11436054290620458,192.25275706625908,160.0,97.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0,0.5071448726553089
Beltring,BEG,1.0,51.2047063375307,0.403495486821792,51.51349214773037,-0.11436054290620458,49.81254049084623,65.0,19.4,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,131.0,0.38946016020935587
Belvedere,BVD,0.0,51.4921162437256,0.152286098901381,51.51349214773037,-0.11436054290620458,18.667050483724196,44.0,6.6,ATOC,ANYTIME DAY S,0.0,0.3535641587166939
Bempton,BEM,1.0,54.1276580609781,-0.18045684367924,51.51349214773037,-0.11436054290620458,290.9458871219993,294.0,144.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4966559294904496
Ben Rhydding,BEY,1.0,53.9257153348267,-1.79743026313235,51.51349214773037,-0.11436054290620458,291.51081233463725,198.0,134.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.46138940412818
Benfleet,BEF,0.0,51.5439424321207,0.561713345502072,51.51349214773037,-0.11436054290620458,47.03939717194313,43.0,12.3,C2C,ANYTIME DAY S,0.0,0.26148294279877365
Bentham,BEN,1.0,54.1155197017626,-2.51067651046258,51.51349214773037,-0.11436054290620458,331.54207748621013,212.0,139.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.41925296799101297
Bentley (Hants),BTY,0.0,51.1812327932647,-0.868126900052275,51.51349214773037,-0.11436054290620458,64.22126042011418,66.0,18.4,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.2865094811225022
Bentley (South Yorks),BYK,1.0,53.543936635355,-1.15094859528964,51.51349214773037,-0.11436054290620458,236.63419028592006,118.0,107.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4542876913522515
Bere Alston,BAS,1.0,50.4855988011236,-4.20035543651004,51.51349214773037,-0.11436054290620458,308.7302829436612,256.0,142.5,GWR,ANYTIME S,0.0,0.4615679376875516
Bere Ferrers,BFE,1.0,50.4512820780774,-4.18143518031599,51.51349214773037,-0.11436054290620458,309.03339409244325,251.0,142.5,GWR,ANYTIME S,0.0,0.46111521513229414
Berkhamsted,BKM,0.0,51.7631330812332,-0.562012981628892,51.51349214773037,-0.11436054290620458,41.61600938812298,40.0,15.8,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0,0.3796615829414256
Berkswell,BKW,0.0,52.3958819317755,-1.64284047482006,51.51349214773037,-0.11436054290620458,143.80291387816877,132.0,80.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.556316960779924
Bermuda Park,BEP,1.0,52.5014343619449,-1.47217775464212,51.51349214773037,-0.11436054290620458,144.13619309713442,112.0,80.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5550306157044638
Berney Arms,BYA,-999.0,52.5897827472666,1.63037533346209,51.51349214773037,-0.11436054290620458,169.3031511735821,-999.0,76.1,GREATER ANGLIA,ANYTIME S,0.0,0.4494895663340409
Berry Brow,BBW,1.0,53.6210419716152,-1.79343228301033,51.51349214773037,-0.11436054290620458,260.68043430708775,246.0,132.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.5082851743445841
Berrylands,BRS,0.0,51.3990439366779,-0.280713667843256,51.51349214773037,-0.11436054290620458,17.199685391616036,27.0,6.6,ATOC,ANYTIME DAY S,0.0,0.3837279490715081
Berwick (Sussex),BRK,1.0,50.8403762860459,0.166017608785235,51.51349214773037,-0.11436054290620458,77.40935710976599,97.0,32.4,SOUTHERN,ANYTIME DAY S,0.0,0.4185540509535171
Berwick-upon-Tweed,BWK,0.0,55.7743389009866,-2.01097357377303,51.51349214773037,-0.11436054290620458,490.4828632562866,217.0,161.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.3282479614703164
Bescar Lane,BES,2.0,53.623855333027,-2.9146110021991,51.51349214773037,-0.11436054290620458,301.94257931280225,182.0,167.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.5547412371624331
Bescot Stadium,BSC,1.0,52.5630947071172,-1.9911057185482,51.51349214773037,-0.11436054290620458,173.8394831157426,128.0,89.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5119665475578046
Betchworth,BTO,1.0,51.2481879331766,-0.266973015200458,51.51349214773037,-0.11436054290620458,31.37067767284141,58.0,12.1,SOUTHERN,ANYTIME DAY S,0.0,0.38571050731477674
Bethnal Green,BET,0.0,51.5239156627757,-0.0595680464428894,51.51349214773037,-0.11436054290620458,3.97614204582697,5.0,4.9,ATOC,ANYTIME DAY S,1000.0,1.2323503394811146
Betws-y-Coed,BYC,1.0,53.0920709395504,-3.80086212197837,51.51349214773037,-0.11436054290620458,306.6813011347991,275.0,166.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5412785174243021
Beverley,BEV,1.0,53.8422725915824,-0.422980126740875,51.51349214773037,-0.11436054290620458,259.98564511535244,205.0,123.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.475026226718035
Bexhill,BEX,0.0,50.84103990242,0.477016592346932,51.51349214773037,-0.11436054290620458,85.48017115308839,116.0,34.6,SOUTHERN,ANYTIME DAY S,725.0,0.4047722358678257
Bexley,BXY,0.0,51.4402175270263,0.147902494716889,51.51349214773037,-0.11436054290620458,19.96149860471207,38.0,7.4,ATOC,ANYTIME DAY S,0.0,0.37071364963816755
Bexleyheath,BXH,0.0,51.4634982236074,0.133734871030645,51.51349214773037,-0.11436054290620458,18.107645464492098,37.0,6.6,ATOC,ANYTIME DAY S,0.0,0.36448692420790796
Bicester North,BCS,0.0,51.9034829537461,-1.15038352192815,51.51349214773037,-0.11436054290620458,83.73196022542102,65.0,31.9,CHILTERN RAILWAYS,ANYTIME DAY S,305.0,0.38097758507169355
Bicester Village,BIT,0.0,51.8930236127002,-1.14876425178293,51.51349214773037,-0.11436054290620458,83.04558382136243,57.0,33.7,GWR,ANYTIME DAY S,0.0,0.40580122926814927
Bickley,BKL,0.0,51.4001024308637,0.0452405405139698,51.51349214773037,-0.11436054290620458,16.799059757074,33.0,6.6,ATOC,ANYTIME DAY S,0.0,0.39287913106093764
Bidston,BID,1.0,53.4091398593576,-3.07856110228132,51.51349214773037,-0.11436054290620458,291.6508010482477,176.0,165.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.565745060212278
Biggleswade,BIW,0.0,52.0846785950736,-0.261187193156868,51.51349214773037,-0.11436054290620458,64.35427900258162,59.0,20.6,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,1000.0,0.32010303462763706
Bilbrook,BBK,1.0,52.6237197237583,-2.18608801838282,51.51349214773037,-0.11436054290620458,188.24913032246926,124.0,92.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.48871407715087306
Billericay,BIC,0.0,51.6288812691945,0.418629610467223,51.51349214773037,-0.11436054290620458,39.119862066200156,34.0,13.8,GREATER ANGLIA,ANYTIME DAY S,0.0,0.35276198000512127
Billingham (Cleveland),BIL,1.0,54.605606575355,-1.27971968622732,51.51349214773037,-0.11436054290620458,352.85810511529803,231.0,156.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.443521057703529
Billingshurst,BIG,0.0,51.0152034952011,-0.450302232654151,51.51349214773037,-0.11436054290620458,60.19112726828384,71.0,25.5,SOUTHERN,ANYTIME DAY S,0.0,0.42365048068200184
Bingham,BIN,1.0,52.9541905628363,-0.95154335353279,51.51349214773037,-0.11436054290620458,170.20372516441176,106.0,92.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.5405287099981549
Bingley,BIY,1.0,53.8486154371384,-1.8373224993653,51.51349214773037,-0.11436054290620458,284.7622469083443,174.0,134.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4723238472103051
Birchgrove,BCG,1.0,51.5215597229164,-3.20185379786194,51.51349214773037,-0.11436054290620458,214.30087273371427,165.0,121.0,GWR,ANYTIME S,0.0,0.5646267252973441
Birchington-on-sea,BCH,0.0,51.3774886896266,1.3014083545974,51.51349214773037,-0.11436054290620458,99.58357563161435,102.0,38.0,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,131.0,0.38158902970678543
Birchwood,BWD,1.0,53.4127205850305,-2.5253082468513,51.51349214773037,-0.11436054290620458,267.39175291809073,199.0,162.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.6077225577326542
Birkbeck,BIK,0.0,51.4038899816034,-0.0557387405611835,51.51349214773037,-0.11436054290620458,12.856699483709717,33.0,5.5,ATOC,ANYTIME DAY S,0.0,0.42779253003221096
Birkdale,BDL,2.0,53.6340528065899,-3.01445011129132,51.51349214773037,-0.11436054290620458,307.0967654746839,272.0,167.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.5454306877543723
Birkenhead Central,BKC,1.0,53.3883166263867,-3.02082115838918,51.51349214773037,-0.11436054290620458,287.30128896470444,163.0,165.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5743099886345118
Birkenhead Hamilton Square,BKQ,1.0,53.3946967251861,-3.01368016573114,51.51349214773037,-0.11436054290620458,287.47447871599667,156.0,165.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5739639940803499
Birkenhead North,BKN,1.0,53.4044379353974,-3.05753365912751,51.51349214773037,-0.11436054290620458,290.294124286383,163.0,165.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5683890447511195
